970, 0.184443950653
900,0.170248031616
1150,0.202096939087
1390,0.134365081787
1303,0.148698091507
1768,0.182834863663
2111,0.166412115097
2991,0.145691871643
3194,0.160427093506
3188,0.198684930801
3856,0.111968040466
4247,0.174422025681
4866,0.107623100281
5981,0.186228990555
7278,0.180820941925
6833,0.19356918335
7010,0.205420970917
8150,0.175585985184
4525,0.15832400322
10056,0.146386146545
3964,0.136157035828
6056,0.169897079468
8328,0.114625930786
614,0.134400129318
5565,0.113879919052
7337,0.107604980469
10531,0.171356916428
9976,0.172457933426
3051,0.128720998764
4219,0.119502067566
2909,0.146389007568
5041,0.142169952393
10761,0.114842891693
6773,0.119547128677
3692,0.162009000778
7129,0.130085945129
8463,0.173799991608
11167,0.101449012756
9715,0.191982984543
12229,0.12978386879
10811,0.115818977356
13835,0.0979969501495
9994,0.148103952408
14463,0.127496957779
16232,0.125972986221
20508,0.201876878738
15242,0.15547990799
15229,0.118065834045
19665,0.157402992249
8484,0.186721086502
18958,0.154017925262
21829,0.119642972946
10843,0.182363033295
24661,0.174864053726
15897,0.149677038193
9243,0.169301986694
12106,0.0990400314331
9954,0.176116943359
15115,0.126044988632
17628,0.177630186081
21911,0.107645988464
19794,0.179352045059
4973,0.11306810379
20478,0.12285399437
25530,0.0905919075012
19583,0.132522106171
24179,0.127419948578
10214,0.146271944046
17683,0.125394821167
11990,0.121267795563
25514,0.146871089935
37686,0.198590993881
23665,0.150715112686
14690,0.12295293808
16941,0.196981191635
22924,0.214946985245
22322,0.148783922195
26251,0.124144077301
16013,0.168350934982
23668,0.184638977051
22719,0.159082174301
33253,0.143361091614
28790,0.221762180328
13595,0.0948469638824
31849,0.137531995773
35516,0.18718290329
11689,0.17734003067
15960,0.115150928497
9936,0.134685993195
17779,0.216615915298
25565,0.205078840256
25450,0.117635011673
17651,0.102185964584
28354,0.174347162247
20195,0.163540124893
24373,0.12891292572
21587,0.117045879364
31144,0.205138921738
40983,0.144695043564
34347,0.142314910889
